,Activo 1,Activo 2
2012-06-04,183.06782287410235,173.73937637364372
2012-06-05,185.8029059803972,174.94756397314725
2012-06-06,185.3367912713952,174.71475654344863
2012-06-07,181.50571476963395,172.96723696752318
2012-06-08,181.95725185357017,173.14750354855246
2012-06-11,181.31927063645824,172.83733170428735
2012-06-12,183.0848046963829,173.6090841098161
2012-06-13,180.8801238404749,172.59367424316858
2012-06-14,182.69361647734524,173.38701482086344
2012-06-15,185.9849906572716,174.84561266169584
2012-06-18,183.95396724574613,173.90837338592996
2012-06-19,185.26181631691227,174.47410236792146
2012-06-20,180.22317111406792,172.1830048513616
2012-06-21,179.1348602333532,171.6701205027657
2012-06-22,178.2663169082787,171.2561628571603
2012-06-25,176.73971705905487,170.54598604766468
2012-06-26,177.4774215083685,170.85506874121884
2012-06-27,179.29560361320216,171.65052026708412
2012-06-28,177.07781775782178,170.6292112822633
2012-06-29,177.92397706987254,170.98711410707892
2012-07-02,184.1578312678355,173.77024707621177
2012-07-03,185.55352800606545,174.37552001361354
2012-07-05,185.35546297491672,174.2633731359843
2012-07-06,186.2217207624136,174.63032309389348
2012-07-09,185.19712080509143,174.14611773590207
2012-07-10,188.78901909935496,175.7399941867952
2012-07-11,192.02780692577377,177.1749206308119
2012-07-12,196.79724786096784,179.29885902243404
2012-07-13,193.31243788124385,177.70720871289947
2012-07-16,192.47093087462065,177.3054212618259
2012-07-17,194.3631626206841,178.13420569759748
2012-07-18,197.36961426102175,179.46454778000015
2012-07-19,197.65066984423396,179.56807341839942
2012-07-20,195.60591381170136,178.6246525031978
2012-07-23,197.36916866780123,179.3953789623989
2012-07-24,196.30504587730525,178.8933827114217
2012-07-25,196.17855193035643,178.81345297717564
2012-07-26,195.1607150337112,178.33229197619914
2012-07-27,194.89833547537424,178.19119439367364
2012-07-30,191.43460187693404,176.60903145454063
2012-07-31,191.0691642956009,176.4215430642065
2012-08-01,190.8099039694193,176.28184959391825
2012-08-02,194.1009313958423,177.7402913311853
2012-08-03,193.4874953136877,177.44116829400886
2012-08-06,195.69669373319235,178.41263288343214
2012-08-07,196.6774316159438,178.8311152251877
2012-08-08,195.63636008344423,178.3394953211428
2012-08-09,194.3965750463529,177.7584260368477
2012-08-10,195.05537818568737,178.0319918828075
2012-08-13,196.87812080271704,178.82949628407945
2012-08-14,198.76991368038955,179.6580831541732
2012-08-15,199.02444509581557,179.74966914848628
2012-08-16,199.8357633777233,180.09188853925855
2012-08-17,200.78686521502877,180.49703043344903
2012-08-20,202.64840510371917,181.31199914493135
2012-08-21,199.8476750188401,180.02828222469134
2012-08-22,197.40825194268183,178.9072049216391
2012-08-23,195.78936862279076,178.15548740988086
2012-08-24,195.65026635505143,178.0698821544827
2012-08-27,197.09769546806035,178.6984420348182
2012-08-28,200.48566674146377,180.20052228687223
2012-08-29,202.72859630023103,181.18717065798663
2012-08-30,203.85512393497905,181.67127916117312
2012-08-31,202.5715338809631,181.07049137971904
2012-09-04,201.40747595987912,180.52351008146928
2012-09-05,200.43807025961323,180.06415001930867
2012-09-06,198.69273359149415,179.25551047069263
2012-09-07,200.81902317946088,180.18965422225077
2012-09-10,199.71761853616604,179.6708757889448
2012-09-11,196.27213603915905,178.09692844035132
2012-09-12,197.27656402814364,178.52607470370268
2012-09-13,201.4157829623642,180.36632344773105
2012-09-14,200.96301768701852,180.1395251389814
2012-09-17,202.7645446899036,180.92747948829
2012-09-18,205.627001156986,182.19300324564853
2012-09-19,206.7317438343285,182.66730539825005
2012-09-20,205.81344720223493,182.230951671482
2012-09-21,204.20191278054787,181.4825421971783
2012-09-24,203.43163705921344,181.11281895748988
2012-09-25,204.6541990816598,181.64015659339037
2012-09-26,208.7450290986141,183.45862341685628
2012-09-27,209.90639551961095,183.95841432509323
2012-09-28,207.6995261134057,182.9420193032516
2012-10-01,205.83515202184967,182.07979594402727
2012-10-02,205.0676865413543,181.71133771861057
2012-10-03,205.8826001040154,182.05517548848132
2012-10-04,207.13101694794165,182.59415147348872
2012-10-05,206.3082799404556,182.2008132099
2012-10-08,206.059150039832,182.06567983413163
2012-10-09,206.2388323272761,182.12357305393093
2012-10-10,206.04002041428743,182.01108998075856
2012-10-11,204.4330548057636,181.2647371320797
2012-10-12,205.563601244143,181.75065464616875
2012-10-15,208.67495933742984,183.12821955756164
2012-10-16,209.82967589553616,183.62501708724545
2012-10-17,207.664511010026,182.6273950332666
2012-10-18,202.3374733206372,180.20647982059484
2012-10-19,202.69656063472416,180.34513086573747
2012-10-22,203.5237265195646,180.69448393545792
2012-10-23,204.60884888477983,181.1599541809417
2012-10-24,201.02994965511823,179.52595031381594
2012-10-25,207.31873545261072,182.33381035900032
2012-10-26,208.7467374974329,182.953625295626
2012-10-31,206.4111442838649,181.87928622778568
2012-11-01,206.44787151747244,181.8728292885685
2012-11-02,205.9083286051375,181.6069686889965
2012-11-05,208.45434287479304,182.73004837975864
2012-11-06,207.0746852699085,182.0860165409937
2012-11-07,210.2082020447932,183.47355603492343
2012-11-08,211.36293406996376,183.97036050750205
2012-11-09,209.66661899311995,183.1837876806072
2012-11-12,208.86031983874653,182.79784876967355
2012-11-13,208.62718592805192,182.66991589496524
2012-11-14,206.77563086039936,181.813462933764
2012-11-15,205.6687255522,181.29220843870576
2012-11-16,212.38294773642852,184.29157543376232
2012-11-19,208.47785879711827,182.51073970677697
2012-11-20,208.144574367507,182.3377248097482
2012-11-21,207.48958381671747,182.0198963317027
2012-11-23,207.5791884401797,182.03724176870085
2012-11-26,209.8926956622981,183.05566017342727
2012-11-27,213.02147643149584,184.44106781110108
2012-11-28,209.22001183806637,182.7068777968258
2012-11-29,210.6948621475337,183.34778111594645
2012-11-30,210.5388442135104,183.2545614116233
2012-12-03,210.48241536462865,183.20617096295592
2012-12-04,210.65430298666183,183.2605554558108
2012-12-05,208.7870456298297,182.39703423980427
2012-12-06,208.25020450875823,182.13238984836977
2012-12-07,208.40614161127928,182.17959434411355
2012-12-10,209.6683787452671,182.72479143995852
2012-12-11,208.5085519784432,182.1797147574565
2012-12-12,207.49867784806412,181.7021381339367
2012-12-13,210.2531044468988,182.9190330483153
2012-12-14,208.8249924339807,182.25318978908732
2012-12-17,205.93721822445755,180.9302906008441
2012-12-18,200.1030861773273,178.28111069138637
2012-12-19,202.40449006715656,179.2940808690154
2012-12-20,203.74771498161533,179.8757339987562
2012-12-21,208.612260626232,182.0424830584572
2012-12-24,209.23422458664652,182.29946602480464
2012-12-26,211.71360894917996,183.3925527601361
2012-12-27,211.77719174509136,183.3981846593136
2012-12-28,211.12035762120095,183.0795263273326
2012-12-31,213.1939459766974,183.98994704495115
2013-01-02,213.0686402858593,183.910552213638
2013-01-03,210.81989055863676,182.87530509733415
2013-01-04,212.8037631812412,183.74534094566636
2013-01-07,216.1754120968748,185.24007384906545
2013-01-08,214.4599013517321,184.444860217831
2013-01-09,214.32008054033795,184.35893151844368
2013-01-10,214.34380225460464,184.34662025226584
2013-01-11,211.43965065361596,183.0163489223389
2013-01-14,211.88931956383797,183.1957745453877
2013-01-15,211.9213502266388,183.18720345862616
2013-01-16,212.24632716818027,183.3104999390824
2013-01-17,215.999302548462,184.9768840520456
2013-01-18,219.59557677829056,186.57273031597904
2013-01-22,222.37019645014175,187.79871499150087
2013-01-23,223.0870146821024,188.09839590421893
2013-01-24,226.76042599734996,189.72896486288016
2013-01-25,223.00459100568676,188.01531468333175
2013-01-28,221.06938678110328,187.121207694924
2013-01-29,219.22372021654363,186.2674054318132
2013-01-30,220.20806386936007,186.68751086480697
2013-01-31,220.66189275056675,186.8688090925038
2013-02-01,221.7065408584408,187.31606011798135
2013-02-04,221.1415663437977,187.03875168711463
2013-02-05,219.81257062017957,186.41752487001207
2013-02-06,219.4353782144201,186.2247451176609
2013-02-07,219.66153665150568,186.30355920894817
2013-02-08,221.17602114934616,186.9623035515149
2013-02-11,217.75819122191265,185.40080380441003
2013-02-12,220.35752658518112,186.5478855622741
2013-02-13,220.77931940225716,186.71476299513375
2013-02-14,220.9719262177775,186.7784740799403
2013-02-15,219.18418162592516,185.9507449423507
2013-02-19,221.5141645212788,186.9765797325312
2013-02-20,225.15900787433023,188.59428905020468
2013-02-21,221.12445653169337,186.7551767955004
2013-02-22,221.2395494644013,186.78399557570265
2013-02-25,223.6332674130579,187.83852022428584
2013-02-26,222.34761116620624,187.23680234140417
2013-02-27,221.3063618791283,186.7451024520545
2013-02-28,223.53973781088223,187.72745034170356
2013-03-01,224.4196365194197,188.10054065033165
2013-03-04,222.46378786229883,187.19714071826576
2013-03-05,225.02632341439096,188.32765733274357
2013-03-06,224.58585636463468,188.10639498271007
2013-03-07,222.73045144356743,187.2482090337512
2013-03-08,224.8661632118645,188.186594125084
2013-03-11,228.01127997678788,189.5793552807976
2013-03-12,227.1516624369076,189.1694155192226
2013-03-13,229.46895979369327,190.18954002209583
2013-03-14,232.9851499440649,191.74933704645775
2013-03-15,230.29077318725624,190.51349427489225
2013-03-18,231.26883845473128,190.93077357246372
2013-03-19,229.34252198245,190.04066730836345
2013-03-20,233.40971957190368,191.84849619270463
2013-03-21,235.0052195662745,192.54370905891912
2013-03-22,234.5953938643352,192.33623967377167
2013-03-25,232.4581494480188,191.3511858106231
2013-03-26,234.1516796746403,192.09052625318623
2013-03-27,236.00628046080547,192.90237135644537
2013-03-28,236.23565773256172,192.9826343915381
2013-04-01,236.73481573368133,193.18433716816944
2013-04-02,239.73050451271777,194.50983441814637
2013-04-03,239.4773782288614,194.3729021174353
2013-04-04,238.59106179902855,193.95094404720308
2013-04-05,239.444969029976,194.31233452572124
2013-04-08,241.45896134644565,195.1959285348705
2013-04-09,242.7281058314029,195.7442349376938
2013-04-10,242.4542234424554,195.59795941234412
2013-04-11,242.6539750024697,195.6648866591196
2013-04-12,241.85378082307727,195.281695846767
2013-04-15,245.15693491056965,196.74559629781575
2013-04-16,244.7963266262445,196.56028176766816
2013-04-17,242.69819225630175,195.59283300615783
2013-04-18,246.51567231037305,197.2882534023076
2013-04-19,248.4552174657266,198.1383356053532
2013-04-22,246.00896563182627,197.0141844053493
2013-04-23,243.00000375918103,195.63673351313747
2013-04-24,242.38726070814013,195.3379224327417
2013-04-25,246.10282349100345,196.9874655732093
2013-04-26,245.719072966718,196.79173374638975
2013-04-29,245.62926950102116,196.72831998729055
2013-04-30,245.6802881279559,196.7282962201279
2013-05-01,247.8895100475979,197.69977135641452
2013-05-02,251.80816703882243,199.4407357898611
2013-05-03,251.0512497137776,199.0770257391376
2013-05-06,253.36694406338276,200.09642864810635
2013-05-07,248.6591553952758,197.95426369546144
2013-05-08,248.52961821695388,197.87296408743808
2013-05-09,248.43193042513784,197.80600121823568
2013-05-10,246.3498772799516,196.84579129728857
2013-05-13,245.88480637020103,196.6134537257125
2013-05-14,243.30257337101145,195.42809163740543
2013-05-15,246.9436553118214,197.04410774594288
2013-05-16,242.2757661478784,194.9199032564493
2013-05-17,242.11934931388356,194.8265039727852
2013-05-20,243.6429014411306,195.48933003998783
2013-05-21,243.6497278510956,195.4694134705389
2013-05-22,247.18746333447444,197.03890897776424
2013-05-23,245.411957316295,196.2166889395303
2013-05-24,247.70122802151164,197.22419741855788
2013-05-28,247.7098027510291,197.20506785805324
2013-05-29,251.54464691418715,198.90830457784304
2013-05-30,250.09164958293147,198.2312593851012
2013-05-31,252.621639267176,199.34712572274051
2013-06-03,254.56265121087336,200.19786818942293
2013-06-04,254.88372125691384,200.31940604266515
2013-06-05,254.4312148285915,200.0927242642068
2013-06-06,256.3805766945807,200.9472253910587
2013-06-07,253.0213007427382,199.4120832779581
2013-06-10,254.5733520322164,200.08773802731665
2013-06-11,253.34094824952717,199.50999135444533
2013-06-12,252.41494666256855,199.0701693186211
2013-06-13,254.6551516595712,200.0555912477577
2013-06-14,249.2458350457163,197.5976387729644
2013-06-17,249.0251446449368,197.47530721276252
2013-06-18,248.3315085289494,197.1400827403887
2013-06-19,247.39315744771324,196.69470166885824
2013-06-20,249.65977950332316,197.69201506852363
2013-06-21,247.97922632356128,196.91253734925905
2013-06-24,246.7362814469317,196.33004570087203
2013-06-25,251.5192552067032,198.46007583462804
2013-06-26,247.26341593609104,196.5213525025732
2013-06-27,247.16482969169164,196.4539852120276
2013-06-28,245.192129305846,195.542999627538
2013-07-01,243.3635333314793,194.69688153486703
2013-07-02,244.2118722396737,195.05576547123917
2013-07-03,241.4749470457265,193.8007698524204
2013-07-05,240.68140900358372,193.4205752759885
2013-07-08,244.7479627481587,195.22811433493084
2013-07-09,244.413606920731,195.05461714823977
2013-07-10,242.2924288962262,194.07679544913665
2013-07-11,244.1879356727959,194.9070540717616
2013-07-12,243.804876300626,194.711633382872
2013-07-15,244.30215321663889,194.91248940228795
2013-07-16,244.37816737126272,194.92371717026376
2013-07-17,242.0306554510835,193.8440129794378
2013-07-18,244.01997214586595,194.71649945073824
2013-07-19,244.01296342395196,194.69035508466555
2013-07-22,247.7017682643273,196.3278533174204
2013-07-23,249.08611007435283,196.92801490915565
2013-07-24,254.5686466819549,199.37294793781987
2013-07-25,254.63110464668264,199.3780735257369
2013-07-26,255.52241621500792,199.75630127282207
2013-07-29,259.13411128965413,201.3590891248583
2013-07-30,261.5651401304348,202.43040899304916
2013-07-31,261.59887624534326,202.4226056300332
2013-08-01,262.7325884394644,202.9099481932191
2013-08-02,261.0168217012266,202.11461933553085
2013-08-05,257.9443505932466,200.7085802254779
2013-08-06,258.98510751344975,201.1540796860688
2013-08-07,262.7576045081384,202.82925131011368
2013-08-08,263.6540560821508,203.2097927896813
2013-08-09,267.0849141763404,204.73117824400552
2013-08-12,265.0357881774969,203.78579023799887
2013-08-13,266.8142969384215,204.56338313057344
2013-08-14,261.1128237748128,201.9739186232771
2013-08-15,264.0808676105218,203.286971740358
2013-08-16,265.8857625400713,204.07644215180295
2013-08-19,264.15364560472966,203.27375337658927
2013-08-20,266.2869501466919,204.211054911399
2013-08-21,266.33147865612165,204.2081096651775
2013-08-22,263.0393032695271,202.70317235113325
2013-08-23,263.35107691082595,202.8205254979577
2013-08-26,264.1204233946877,203.14385159707743
2013-08-27,265.03174761939806,203.53108791128255
2013-08-28,263.9343083927085,203.01409451281089
2013-08-29,264.470165540772,203.23231716726545
2013-08-30,263.47153010981043,202.7597995430806
2013-09-03,265.4197797054158,203.6137999583245
2013-09-04,268.530243080734,204.9909621454713
2013-09-05,269.22276464457605,205.2797060985949
2013-09-06,268.89617183283457,205.1097033693942
2013-09-09,268.8394834579891,205.0611961136401
2013-09-10,267.9439289893637,204.635079611496
2013-09-11,267.9754014991792,204.62625731186947
2013-09-12,264.9241396224253,203.22976539055776
2013-09-13,266.185936317912,203.7747642300986
2013-09-16,267.91691802549843,204.53096316723668
2013-09-17,269.4264787950096,205.18749114782085
2013-09-18,267.80070493074567,204.4326719030805
2013-09-19,266.6683349236003,203.8999546845553
2013-09-20,266.8946591028859,203.9788433966508
2013-09-23,265.39626359021696,203.28136255462337
2013-09-24,267.1051495892443,204.0276152891726
2013-09-25,266.5884825820201,203.7720521281028
2013-09-26,266.7162290267978,203.80656681432887
2013-09-27,264.69928506301164,202.87566529141455
2013-09-30,263.8033150604355,202.44936174943865
2013-10-01,262.8651619454872,202.00406976677883
2013-10-02,264.7980591105382,202.85115941223756
2013-10-03,268.5374869915328,204.51144520405447
2013-10-04,269.5101644611015,204.92629919496505
2013-10-07,273.4132380965821,206.660248882334
2013-10-08,274.29517108133786,207.0342549316776
2013-10-09,274.0545552687584,206.90295412568207
2013-10-10,270.41997025095253,205.24388372453348
2013-10-11,269.8523439626957,204.96538160622268
2013-10-14,270.01121574189267,205.0139071217574
2013-10-15,270.41956856361566,205.17473465985407
2013-10-16,270.42812254766926,205.1555957463585
2013-10-17,270.3693004751669,205.1061280201662
2013-10-18,271.5449847781993,205.6123640186674
2013-10-21,268.85685352734066,204.37933264097563
2013-10-22,268.8611089855283,204.35825878973796
2013-10-23,265.73504056943585,202.92809327487475
2013-10-24,262.5445903459749,201.46894680460025
2013-10-25,261.621262906465,201.03032850696636
2013-10-28,258.6395212817639,199.6651306302598
2013-10-29,259.0751768857681,199.83824829239296
2013-10-30,260.2642835667085,200.3505262529974
2013-10-31,261.1059982429777,200.7064283145337
2013-11-01,258.8679708714666,199.67600775934957
2013-11-04,257.72416641434575,199.13814341475185
2013-11-05,258.7702172940392,199.58602589507308
2013-11-06,257.3649333910421,198.93045852038748
2013-11-07,258.4913456863146,199.41451510434857
2013-11-08,256.6846442753757,198.57825269737455
2013-11-11,254.8465284616174,197.72784930731387
2013-11-12,253.9307891988959,197.29264677868625
2013-11-13,253.9328097550796,197.2705668908832
2013-11-14,254.00314578381585,197.2792386758477
2013-11-15,256.2864676585859,198.2840693744201
2013-11-18,258.5393305373845,199.275189180401
2013-11-19,263.45000609533275,201.46270329832905
2013-11-20,264.9873359257444,202.13173129582967
2013-11-21,264.15639746798405,201.7347012211076
2013-11-22,262.2591517300432,200.85768093405304
2013-11-25,262.81254643754846,201.0837979445728
2013-11-26,262.4654194738898,200.9045519180952
2013-11-27,260.0878598926897,199.81132202574815
2013-11-29,260.1395302053115,199.8115915948031
2013-12-02,260.1648460419885,199.7999979100554
2013-12-03,257.4501362892551,198.55500240202397
2013-12-04,257.5042647977508,198.55637851914983
2013-12-05,258.3351645184361,198.9074123375212
2013-12-06,256.7143737959389,198.1548362067589
2013-12-09,258.5953799358803,198.9785675160795
2013-12-10,260.4330147285513,199.7827755261133
2013-12-11,260.87951348085835,199.9607741615824
2013-12-12,262.2949363995152,200.57492670448264
2013-12-13,261.46388049207445,200.17784374464685
2013-12-16,264.3422435622366,201.4505277310776
2013-12-17,261.46643969207787,200.13301692272643
2013-12-18,258.6514062426364,198.8428614548918
2013-12-19,258.30684707341817,198.6647713269461
2013-12-20,255.3008067696033,197.28863555925489
