,Activo 1,Activo 2
2012-06-01,162.27669671406034,149.11837256230856
2012-06-04,164.0321770670111,149.6975293818283
2012-06-05,161.48280824494609,149.21827793833384
2012-06-06,162.13463723845197,148.83098779234004
2012-06-07,166.1514280247613,148.45848940730613
2012-06-08,165.88560522882185,149.24311774688772
2012-06-11,166.70930073121707,149.1173346670616
2012-06-12,165.12948095790117,149.43624307563442
2012-06-13,167.51987610094457,149.93189916404077
2012-06-14,165.89209775494072,151.67933199707016
2012-06-15,162.78643785603367,150.1228843002491
2012-06-18,165.00317555394335,150.36647430808725
2012-06-19,163.8810407652326,149.29186930582338
2012-06-20,169.10540025413857,149.42722012940908
2012-06-21,170.37942542151058,149.7624227394571
2012-06-22,171.43368303390156,150.3187917610549
2012-06-25,173.14599716772662,149.96414001085722
2012-06-26,172.59400699896253,148.25009831158624
2012-06-27,170.9615391806474,148.53874814918137
2012-06-28,173.3650393235191,149.15378557475688
2012-06-29,172.70459429343546,147.91535095727212
2012-07-02,166.65645438460342,149.0804887297871
2012-07-03,165.44647193075735,148.65293814229975
2012-07-05,165.83025124345082,147.27278469127498
2012-07-06,165.14970774767076,149.30556888916306
2012-07-09,166.36002199177295,149.68194141402353
2012-07-10,162.95383798987933,151.93382236485127
2012-07-11,159.90076445487733,153.86593410827368
2012-07-12,155.31703780956656,155.2835129116564
2012-07-13,158.98756207255929,154.48178272320433
2012-07-16,160.01478336652087,155.04550318926547
2012-07-17,158.30826590187286,153.62199661468915
2012-07-18,155.48752854885436,154.17927510694236
2012-07-19,155.3921872496825,153.6364321750526
2012-07-20,157.6226575694365,154.1609249638774
2012-07-23,156.04511699548758,152.98417087335525
2012-07-24,157.29495407010316,152.46792020539644
2012-07-25,157.60716230744234,154.05563025684074
2012-07-26,158.81071348724393,153.21621987797548
2012-07-27,159.2588073284692,152.28685573988815
2012-07-30,162.90825521095778,151.7467223145107
2012-07-31,163.45940707891808,152.07182005341696
2012-08-01,163.90438168500395,150.1412731781736
2012-08-02,160.79906854295334,149.70985555704436
2012-08-03,161.59821891041352,149.5915325408068
2012-08-06,159.57473477262306,148.2682466484029
2012-08-07,158.7797111741962,147.82077894533774
2012-08-08,160.00649699144205,147.51480160044576
2012-08-09,161.43199631248365,146.94175237558338
2012-08-10,160.95890745783095,146.61414909437
2012-08-13,159.32187912836997,147.25514324618717
2012-08-14,157.61580053486432,146.75475961283513
2012-08-15,157.546983401304,145.48227880269232
2012-08-16,156.9213794030004,144.79312052186
2012-08-17,156.15599185123148,144.7522833183396
2012-08-20,154.48016624760254,144.55204999997545
2012-08-21,157.46661061811932,144.54518205246734
2012-08-22,160.09174798101975,144.90885972776766
2012-08-23,161.89634558432772,144.15684524811385
2012-08-24,162.2211621381785,144.30893916695047
2012-08-27,160.959447308443,143.5087823559751
2012-08-28,157.75719032519217,145.0167093039467
2012-08-29,155.6999750561327,146.37542133912476
2012-08-30,154.7591617045404,145.53578572243924
2012-08-31,156.22846604239822,144.92636583822303
2012-09-04,157.57823824820923,144.61392566730666
2012-09-05,158.73335823131728,143.66909336117808
2012-09-06,160.66440918659816,144.1735852413144
2012-09-07,158.72383389218598,146.8229257235325
2012-09-10,160.01095282798974,149.12145188605493
2012-09-11,163.64214961015085,148.95231293596194
2012-09-12,162.82343590568368,148.56955693397987
2012-09-13,158.86993125511324,147.89579727843224
2012-09-14,159.50841082069988,149.4334021982887
2012-09-17,157.89259810614573,150.33012834082024
2012-09-18,155.2158559230383,149.76536976435807
2012-09-19,154.29682753251308,150.15424525412422
2012-09-20,155.40083845317565,151.1308797194087
2012-09-21,157.1980871612984,151.39171613537118
2012-09-24,158.15407717305948,152.99160049504917
2012-09-25,157.1172294386256,153.78150210840806
2012-09-26,153.2121137086058,154.20971525546588
2012-09-27,152.2364615733308,154.23108389372226
2012-09-28,154.6290452657388,154.41376446238007
2012-10-01,156.679133647381,155.899421605982
2012-10-02,157.63231341706455,157.08377584946
2012-10-03,157.0031141400934,157.09441402452904
2012-10-04,155.9404115849754,158.15130587089706
2012-10-05,156.94886287667106,157.66526166535672
2012-10-08,157.3837070660987,158.72075092008117
2012-10-09,157.3897390615539,157.79508150081918
2012-10-10,157.77426525438153,155.8426213259221
2012-10-11,159.56694514736984,155.44208078636208
2012-10-12,158.62211299730245,156.332475863637
2012-10-15,155.6964691955059,158.28924521684706
2012-10-16,154.7274669215616,157.78725970404403
2012-10-17,157.07834609488845,158.5114382011402
2012-10-18,162.591098069365,158.3200330480939
2012-10-19,162.4177250366039,156.8664698419803
2012-10-22,161.77627343533769,156.1672341472562
2012-10-23,160.87686535066263,154.45004235464674
2012-10-24,164.64147886183616,153.0588973015514
2012-10-25,158.53840734653255,151.89486033846163
2012-10-26,157.29611958401455,150.76951129355606
2012-10-31,159.81742708288792,150.65112859445395
2012-11-01,159.96641413680538,151.27746497561228
2012-11-02,160.69167133775744,152.27024883801437
2012-11-05,158.33137135219204,151.74411006713993
2012-11-06,159.89674323527214,149.2402611981357
2012-11-07,156.94894074758795,149.7577115198249
2012-11-08,155.97992301090858,150.708234922025
2012-11-09,157.8619523699126,149.53457487976374
2012-11-12,158.85396581356508,150.74944202497198
2012-11-13,159.27281400707437,149.7953744561199
2012-11-14,161.31008336232617,150.4466261068952
2012-11-15,162.6027029583637,151.17801422599183
2012-11-16,156.07419506246268,152.0736265825084
2012-11-19,160.16499828878253,152.5270251945095
2012-11-20,160.68399700617402,153.23900461890435
2012-11-21,161.52470184461137,153.9065362335999
2012-11-23,161.62081150458894,153.16223947382298
2012-11-26,159.49301856522374,152.18754233658774
2012-11-27,156.5499520785729,151.14362135460166
2012-11-28,160.53713095995363,151.91298715304046
2012-11-29,159.2479949350425,151.5432363122146
2012-11-30,159.58972715283542,150.9095776428032
2012-12-03,159.83187028973822,151.70234157718568
2012-12-04,159.8456969544161,152.05558973548673
2012-12-05,161.89866859615526,151.80354476848134
2012-12-06,162.62122400202324,151.51442877997266
2012-12-07,162.65100118425318,151.21003217786662
2012-12-10,161.57447833649496,151.40173822862968
2012-12-11,162.9200193894672,151.56616551056268
2012-12-12,164.11560780337143,150.85050677709168
2012-12-13,161.54689549148824,151.2844023874967
2012-12-14,163.1607217902685,151.3528351701126
2012-12-17,166.23421028819862,152.27508315821464
2012-12-18,172.2540566204474,152.09402667371472
2012-12-19,170.13836701413686,151.3761732790822
2012-12-20,168.98085638680453,151.86877990713126
2012-12-21,164.3020250318136,153.19995175808714
2012-12-24,163.86577535638122,152.97312606309916
2012-12-26,161.57210527922328,152.87824615929915
2012-12-27,161.69423676866438,152.775683110661
2012-12-28,162.53678517651994,152.2076280625897
2012-12-31,160.64891110836442,152.77219210898272
2013-01-02,160.95993108550175,152.9872572079786
2013-01-03,163.39439509540517,151.98830180213457
2013-01-04,161.59623676224447,153.25843014793782
2013-01-07,158.4103021284408,151.97397332256898
2013-01-08,160.31152716000443,152.22986503283903
2013-01-09,160.63706225684092,152.1574453569672
2013-01-10,160.7990548280153,152.0845750993068
2013-01-11,163.88892071353723,151.7071052242714
2013-01-14,163.62496609435271,153.51194121020444
2013-01-15,163.77864972388736,155.75229103317304
2013-01-16,163.63938707211656,157.13209750282283
2013-01-17,160.07212597800492,157.30383034881152
2013-01-18,156.6615660363957,158.16313068699165
2013-01-22,154.07266065110056,158.4643778773414
2013-01-23,153.54155670141844,157.33042030563325
2013-01-24,150.0538596703692,156.8405879620837
2013-01-25,153.99540894687604,156.5672899190772
2013-01-28,156.1163274570046,156.52932430902757
2013-01-29,158.147708301859,154.72979716248713
2013-01-30,157.34907893757327,155.69355612360772
2013-01-31,157.0809643418244,155.62631614727954
2013-02-01,156.22203052307427,156.78911037978372
2013-02-04,156.9727193235622,156.85173555882017
2013-02-05,158.48742933463964,157.45600914603804
2013-02-06,159.0503360307026,159.01458909033482
2013-02-07,159.00989188015626,159.31017447358352
2013-02-08,157.68112166847533,159.47839465041358
2013-02-11,161.28466587971494,158.85696573698743
2013-02-12,158.87104480511763,159.86785655800043
2013-02-13,158.63496627404066,159.9822196858202
2013-02-14,158.6280737444693,160.07977957144308
2013-02-15,160.6015326195467,159.26340337969785
2013-02-19,158.45726401015938,159.36678223797085
2013-02-20,154.99813493874908,158.01898272721635
2013-02-21,159.21840056934727,158.79170536226704
2013-02-22,159.28902192602612,160.0427111691223
2013-02-25,157.08101826214758,159.74739886997725
2013-02-26,158.5523887973557,160.6526996592208
2013-02-27,159.7793523626094,158.14219781795234
2013-02-28,157.73169071798495,158.63583628907045
2013-03-01,157.03750630269735,161.18295471831553
2013-03-04,159.17906924718798,161.75722673507232
2013-03-05,156.8022479807055,161.74090518644672
2013-03-06,157.42842931952157,162.88220502655443
2013-03-07,159.46954852936744,163.92915535389548
2013-03-08,157.51955105097383,165.35348856517385
2013-03-11,154.56014857017493,164.838898871471
2013-03-12,155.6054803953249,164.70852032788864
2013-03-13,153.47389732181634,163.90963601490122
2013-03-14,150.1434214587371,164.45792332580552
2013-03-15,153.02351250096223,164.37681054858422
2013-03-18,152.23116151483384,162.9302075716997
2013-03-19,154.34319227938926,165.1499425515457
2013-03-20,150.46170897249516,164.1103104175562
2013-03-21,149.0519232621646,163.56745068849634
2013-03-22,149.6474632546068,165.19293319150617
2013-03-25,151.97042195820265,165.7368637910679
2013-03-26,150.4626060139741,164.64130011722963
2013-03-27,148.7937195181155,166.2009105066568
2013-03-28,148.7500565307479,165.77498102707222
2013-04-01,148.43661281778884,166.61453838003965
2013-04-02,145.62663832866392,168.04158125103268
2013-04-03,146.06547889759278,167.84506221877967
2013-04-04,147.13750961378778,168.08124375717367
2013-04-05,146.46931666780495,167.84852872023052
2013-04-08,144.64103863899675,168.5206481891966
2013-04-09,143.5576084369171,167.58768754150864
2013-04-10,144.01720511552173,168.92939995113585
2013-04-11,144.00316783941773,168.3429623743294
2013-04-12,144.98907631026978,170.28939429522455
2013-04-15,141.8716365096254,170.68861271723958
2013-04-16,142.4179590831105,171.86350432250327
2013-04-17,144.7018077382137,171.696481063878
2013-04-18,141.07004197224938,172.51806870465478
2013-04-19,139.31621109980162,171.59458139513717
2013-04-22,141.9481772167142,170.706815667114
2013-04-23,145.14285337607004,171.0598936068559
2013-04-24,145.9413107137367,171.38452574720574
2013-04-25,142.41146221131808,169.6352842312911
2013-04-26,142.98092702300272,170.2194351408818
2013-04-29,143.25644477197682,169.42056606462634
2013-04-30,143.39114043051302,169.35772646705155
2013-05-01,141.36763279959325,170.38574901149866
2013-05-02,137.63469009582946,170.99053764759643
2013-05-03,138.57732170958394,172.01431988868967
2013-05-06,136.44734164599387,172.13406059920703
2013-05-07,141.34084460177914,172.81183693031804
2013-05-08,141.65609606741472,173.36727714546646
2013-05-09,141.93949815144433,175.56670158348604
2013-05-10,144.20726558209086,175.50029799151096
2013-05-13,144.85805077639648,175.13014375089702
2013-05-14,147.6259980571292,173.74944813256488
2013-05-15,144.17063040636074,175.2201258490055
2013-05-16,149.02423385740724,175.7050422659404
2013-05-17,149.36636497906616,176.37803455838895
2013-05-20,148.0285271380414,176.5672838864543
2013-05-21,148.20741501564933,177.20971684760755
2013-05-22,144.85539381648064,176.72387139693092
2013-05-23,146.81661411837024,176.07025802949877
2013-05-24,144.71305770492566,178.12155512639288
2013-05-28,144.89019725940514,177.56416369404735
2013-05-29,141.24106738412496,178.30889633737803
2013-05-30,142.8797790002087,178.0303485050581
2013-05-31,140.53550360160563,178.02472382928084
2013-06-03,138.78020594082784,177.105861531735
2013-06-04,138.64485017738275,176.07821541492572
2013-06-05,139.28307089322294,176.70216380221845
2013-06-06,137.51942330888912,175.35915016348946
2013-06-07,141.06441354365668,174.44210266085344
2013-06-10,139.69807654052465,174.67292954442746
2013-06-11,141.11619460816786,174.4366252118338
2013-06-12,142.2279104796512,174.0563306280963
2013-06-13,140.17341977259397,175.49476251690223
2013-06-14,145.76845067719424,177.20158144844663
2013-06-17,146.17485536912693,179.0452210054457
2013-06-18,147.05420576941273,178.58898442793085
2013-06-19,148.17827113608314,178.51384448169384
2013-06-20,146.09736336352267,177.63854835712107
2013-06-21,147.96363082352107,175.8194926975899
2013-06-24,149.3922899810308,174.21636715795455
2013-06-25,144.79503050151868,172.4049608045902
2013-06-26,149.23658405726303,172.22845739824754
2013-06-27,149.5208845915869,173.65986061718974
2013-06-28,151.67929925901893,172.29369597728746
2013-07-01,153.69360951964632,172.4958223010135
2013-07-02,153.03098489723823,172.53880872823365
2013-07-03,155.9536243742715,171.67581010189028
2013-07-05,156.93287670209992,171.685007715932
2013-07-08,153.05203724085936,170.90532948692203
2013-07-09,153.5721073578499,172.21539195414218
2013-07-10,155.87899966984062,172.82861093297194
2013-07-11,154.16920718432843,174.64018035172182
2013-07-12,154.7379808392273,173.65734778518416
2013-07-15,154.42641821158736,174.56819914360142
2013-07-16,154.5361183453087,175.46971080633378
2013-07-17,157.0693445523904,175.88717110218138
2013-07-18,155.26574214372403,176.04079952534926
2013-07-19,155.45846515686807,177.9102284398272
2013-07-22,151.95537460180694,177.79484830905216
2013-07-23,150.75674707848987,178.14719061659653
2013-07-24,145.45992475990946,179.2756917408144
2013-07-25,145.58318107542374,177.45845830627576
2013-07-26,144.8775837946192,178.08337197385617
2013-07-29,141.4516030056968,178.1053885904607
2013-07-30,139.20628844898113,177.57082262838898
2013-07-31,139.35826662033116,177.77222137203356
2013-08-01,138.41026871273354,178.06254690067647
2013-08-02,140.31174973585826,177.8037512487084
2013-08-05,143.56993513389014,179.27791196153012
2013-08-06,142.71489249750914,178.66187466822217
2013-08-07,139.12810978815932,178.55470892043687
2013-08-08,138.4173725021722,179.34891314509025
2013-08-09,135.1722286928741,179.09163322874642
2013-08-12,137.40706897526522,178.38351362776402
2013-08-13,135.8142744957626,176.96217411000555
2013-08-14,141.70146194286818,176.2370187617802
2013-08-15,138.9191323904889,175.45575079716625
2013-08-16,137.29995174585451,175.20643493810695
2013-08-19,139.2177829660255,174.9283214889458
2013-08-20,137.27019270547223,173.50260445077149
2013-08-21,137.4113784818829,173.56375338915234
2013-08-22,140.88926815446595,173.67457673995523
2013-08-23,140.76320879576468,172.64766372812434
2013-08-26,140.17957659631648,172.23005679762505
2013-08-27,139.4539666544748,171.29411324617146
2013-08-28,140.7371201664561,171.171145927789
2013-08-29,140.3869772990222,169.48395430425484
2013-08-30,141.57132701714275,169.9874933211142
2013-09-03,139.8087917101888,170.99177704021616
2013-09-04,136.88404262052,170.9888193028434
2013-09-05,136.37723533848492,169.6966362693846
2013-09-06,136.88954244099128,171.4100248397912
2013-09-09,137.13194510017752,170.96798582728712
2013-09-10,138.21321385483083,171.09201914401297
2013-09-11,138.36745562946723,170.68728376058002
2013-09-12,141.60443179328925,171.16031468159355
2013-09-13,140.52834938319643,171.07162729050643
2013-09-16,138.9830819595198,170.48500071184392
2013-09-17,137.65923547235798,169.37482259511313
2013-09-18,139.4707236214728,169.10395667459278
2013-09-19,140.78880791234457,168.4557855730369
2013-09-20,140.74819801666396,167.7668918077834
2013-09-23,142.43230781431024,167.53844799442012
2013-09-24,140.90913609612707,165.9232597128478
2013-09-25,141.61151738696418,165.2370090281049
2013-09-26,141.66948522644208,164.76639640591745
2013-09-27,143.8721434775567,165.32679670908337
2013-09-30,144.95382776401942,164.7323769075843
2013-10-01,146.077695169769,166.4579693846122
2013-10-02,144.3305122909436,166.64830916452414
2013-10-03,140.7767986998121,168.0591165531854
2013-10-04,139.98983551827914,168.85683188128027
2013-10-07,136.27247617384512,170.66474394329987
2013-10-08,135.57625747642243,171.22664971824304
2013-10-09,136.0025875739582,170.99118752189966
2013-10-10,139.82288687258955,169.36968603388118
2013-10-11,140.57622744926198,170.29486706491073
2013-10-14,140.60306995542885,170.19606044535965
2013-10-15,140.38043141577836,168.99299552709246
2013-10-16,140.55759171896,169.5221161067815
2013-10-17,140.802128076369,169.26992747214095
2013-10-18,139.81215805822234,169.01075122078564
2013-10-21,142.68600358860527,166.95271949998232
2013-10-22,142.86746241515965,166.64531244203258
2013-10-23,146.1792451171309,166.7193537355065
2013-10-24,149.55540962000572,164.62424183462898
2013-10-25,150.66445134606067,164.92179475167242
2013-10-28,153.83190725160702,163.30695942565862
2013-10-29,153.58196593351312,163.39151915382166
2013-10-30,152.5785735418959,164.62119631768186
2013-10-31,151.92257315737706,166.6652181168027
2013-11-01,154.34631481742312,167.63039854792518
2013-11-04,155.67583355710286,166.5905049938403
2013-11-05,154.81549696482276,167.17937764480385
2013-11-06,156.4064951574119,168.49923567519514
2013-11-07,155.46579714530205,167.66192899079223
2013-11-08,157.45821283955345,166.87491196494733
2013-11-11,159.48204294258508,168.08782663815137
2013-11-12,160.58349648996014,167.75073544663437
2013-11-13,160.76719022125118,168.36022542546357
2013-11-14,160.8825684847505,170.56701346447088
2013-11-15,158.7849608927203,169.58786048047963
2013-11-18,156.717812297887,169.01985730718886
2013-11-19,151.9928510237852,168.41197170259576
2013-11-20,150.64123547932073,168.50892674173042
2013-11-21,151.65788821911633,167.29334095198607
2013-11-22,153.7408482481178,169.10593378362236
2013-11-25,153.37316783099715,170.69172514784432
2013-11-26,153.9060090862696,172.68993236878433
2013-11-27,156.46928294854467,171.1521775292483
2013-11-29,156.6033269247649,172.22036349632737
2013-12-02,156.76372537369275,172.2024626041506
2013-12-03,159.66414941003458,171.51474968504044
2013-12-04,159.79573518821323,171.8556660183247
2013-12-05,159.15054975318247,171.85444091530096
2013-12-06,160.95705476267796,172.3040565136837
2013-12-09,159.2617629051755,171.2239243176956
2013-12-10,157.6098423982225,171.24397643759843
2013-12-11,157.34905792916177,170.43473330595128
2013-12-12,156.11934929171,168.94063793165765
2013-12-13,157.13611948474636,168.91961656018034
2013-12-16,154.4434707003834,168.96691225628405
2013-12-17,157.50498885406134,168.24925885631342
2013-12-18,160.50573658825755,167.94612907288558
2013-12-19,161.03601004348008,168.06223060040762
2013-12-20,164.2277646334792,168.23873035312258
